what,kind,bundleId,bundleVersion,description,time
started,bundle,com.instantiations.eclipse.startup,5.6.0.r35x201004132043,"com.instantiations.eclipse.startup",1272284146312
started,bundle,com.instantiations.eclipse.util,5.6.0.r35x201004132043,"com.instantiations.eclipse.util",1272284146343
started,bundle,com.instantiations.eclipse.usageprofiler,5.6.0.r35x201004132043,"com.instantiations.eclipse.usageprofiler",1272284146421
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1272284146515
started,bundle,com.instantiations.common.core,5.6.0.r35x201004132043,"com.instantiations.common.core",1272284146562
started,bundle,com.instantiations.eclipse.usageprofiler.ui,5.6.0.r35x201004132043,"com.instantiations.eclipse.usageprofiler.ui",1272284146796
started,bundle,org.eclipse.emf.common,2.5.0.v200906151043,"org.eclipse.emf.common",1272284147000
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.1.v200911141836,"org.eclipse.jst.common.project.facet.core",1272284147265
started,bundle,org.eclipse.emf.ecore,2.5.0.v200906151043,"org.eclipse.emf.ecore",1272284147859
started,bundle,org.eclipse.jem.util,2.0.201.v201001252130,"org.eclipse.jem.util",1272284147890
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1272284147921
started,bundle,org.eclipse.jst.jsf.common,1.1.9.v201001271707,"org.eclipse.jst.jsf.common",1272284148218
started,bundle,org.eclipse.jst.jsf.core,1.2.5.v201001271707,"org.eclipse.jst.jsf.core",1272284148500
started,bundle,org.eclipse.wst.web,1.1.301.v200911302230,"org.eclipse.wst.web",1272284148750
started,bundle,com.swtdesigner.gwt,6.9.5.r35x201004220801,"com.swtdesigner.gwt",1272284148859
started,bundle,com.instantiations.common.ui,5.6.0.r35x201004132043,"com.instantiations.common.ui",1272284149015
started,bundle,com.swtdesigner,6.9.5.r35x201004132107,"com.swtdesigner",1272284149156
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272284153375
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272284153578
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272284154078
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272284155218
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272284156609
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272284159546
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272284164812
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272284165125
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.406.v200903031852,"org.eclipse.jst.ws.axis.creation.ui",1272284165578
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.405.v200901261650,"org.eclipse.jst.ws.axis.consumption.ui",1272284165609
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.306.v200810082309,"org.eclipse.jst.ws.axis.consumption.core",1272284165656
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.103.v200807162242,"org.eclipse.jst.ws.axis2.creation.ui",1272284165671
